sigma_nm,repeat,n_me3,n_ac,coloc_frac_me3,coloc_frac_ac,gcross_at_ref,gcross_peak,gcross_auc,sncr_me3_norm_at_ref,sncr_ac_norm_at_ref,ripley_Lab_at_ref,ripley_Lba_at_ref,ripley_Lab_max,ripley_Lba_max,delaunay_heterotypic_fraction,delaunay_assortativity,fr_observed_fraction,fr_null_fraction,fr_z,fr_p,mst_heterotypic_overall,mst_heterotypic_minus_chance,mesh_n_crossings,mesh_me3_crossing_fraction,mesh_ac_crossing_fraction,mesh_z,mesh_p
20.0,21,150,150,0.42,0.44,0.6743407055863159,12.81247340614,795.7243737506941,0.4296938942543788,0.45875456630702577,155.16640472300855,155.40854088561457,174.3480037073208,176.1263890318375,0.5502824858757062,-0.10058745494497641,0.6053511705685619,0.5028428093645485,3.3651449420432824,0.0,0.6145833333333334,0.11291109253065779,1154,0.9311926605504587,0.9101382488479263,,
20.0,22,150,150,0.44666666666666666,0.43333333333333335,0.5154815970587704,8.705911416992565,554.8626545814037,0.4123878062585914,0.38812970000808605,161.53029418705432,167.5974070931495,179.0245525566616,184.98100974054427,0.5576923076923077,-0.11538604270239493,0.6220735785953178,0.5051170568561872,3.6988638053451997,0.0,0.6241379310344828,0.1224656902318072,1169,0.9151376146788991,0.9216589861751152,,
20.0,23,150,150,0.46,0.46,0.850953747525589,9.700872721791715,717.9489383799366,0.40025875313333875,0.4123878062585914,159.56593789154607,165.54531896385902,176.1263890318375,182.06055011019157,0.5565610859728507,-0.1131221719457014,0.6053511705685619,0.5010367892976588,3.3053100700545417,0.0,0.6111111111111112,0.10943887030843558,1164,0.9288990825688074,0.9149425287356322,,
20.0,24,150,150,0.44,0.44,0.8429258819828949,7.473942820248334,631.9236128206869,0.4194630872483222,0.42257022122793936,160.07769197505428,162.53543326873717,188.4950233508277,189.93829512010694,0.5678733031674208,-0.1357466063348416,0.6086956521739131,0.5007692307692307,3.7809195405897604,0.0,0.6206896551724138,0.11901741436973823,1146,0.919908466819222,0.9050925925925926,,
20.0,25,150,150,0.42,0.4266666666666667,0.6743407055863159,8.541648937426668,616.0507303853103,0.4487749656343495,0.4278523489932886,157.62944506730395,159.98100974054427,177.30787121774796,183.50211838318666,0.5570621468926553,-0.11412429378531075,0.6153846153846154,0.5005685618729097,4.293245983142188,0.0,0.6215277777777778,0.1198555369751022,1141,0.9153318077803204,0.9101382488479263,,
20.0,26,150,150,0.43333333333333335,0.4533333333333333,0.850953747525589,5.8793168010858885,482.6416159516011,0.4123878062585914,0.3479990057171265,159.56593789154607,160.5082198542304,178.98155223562566,187.03422029404044,0.5559322033898305,-0.11275236391515464,0.6086956521739131,0.5024414715719063,3.5097695691439905,0.0,0.6116838487972509,0.11001160799457532,1162,0.9288990825688074,0.9078341013824884,,
20.0,27,150,150,0.4533333333333333,0.44666666666666666,1.3615259960409427,7.391141121365118,578.344702256113,0.4382155546782472,0.3835091083413231,164.47109402433398,168.04110908524103,170.71421637884703,178.30922199481938,0.5554298642533937,-0.11092938763026196,0.6120401337792643,0.5022073578595317,3.6579228294930144,0.0,0.6145833333333334,0.11291109253065779,1143,0.9197247706422018,0.9172413793103448,,
20.0,28,150,150,0.4533333333333333,0.4533333333333333,0.6873087960783605,9.794150344116636,691.8935407727548,0.38528461347253296,0.44742729306487694,156.54186384303426,162.53543326873717,175.73500793527995,180.53725724359663,0.5605889014722537,-0.12132161946872014,0.6120401337792643,0.5013043478260869,3.9857451281234013,0.0,0.625,0.12332775919732442,1171,0.926605504587156,0.9193548387096774,,
20.0,29,150,150,0.41333333333333333,0.4266666666666667,1.1800962347760529,9.609355054605,690.4245435860444,0.4214140783518028,0.4314477468839885,164.93085134152926,170.10552217897595,177.01243593463283,177.98381459487763,0.5509049773755657,-0.10181136469790324,0.6120401337792643,0.5045819397993311,4.697603927120202,0.0,0.6193771626297578,0.11770492182708225,1203,0.9107551487414187,0.8988505747126436,,
20.0,30,150,150,0.42,0.44,0.6873087960783605,7.182376919018867,660.462053819969,0.45302013422818793,0.4026845637583893,154.0245525566616,159.98100974054427,183.53622308845007,185.92302776299005,0.5633484162895928,-0.12674873947429027,0.6153846153846154,0.5049163879598663,4.022568642817899,0.0,0.615916955017301,0.11424471421462545,1143,0.9149425287356322,0.9170506912442397,,
20.0,31,150,150,0.4266666666666667,0.4266666666666667,1.5317167455460603,6.467248481194477,514.4034392758907,0.40747842761265585,0.4382155546782472,162.02581549140223,170.52208700336,176.1263890318375,181.6175756841073,0.5531674208144797,-0.10650617212847258,0.6354515050167224,0.49725752508361204,4.447883361231885,0.0,0.6401384083044983,0.13846616750182272,1167,0.9128440366972477,0.903448275862069,,
20.0,32,150,150,0.44666666666666666,0.4533333333333333,1.7182719901959012,6.5294335627444235,520.8327412194163,0.4123878062585914,0.4123878062585914,161.53029418705432,167.5974070931495,181.94004183182267,189.93829512010694,0.5548022598870056,-0.11029063253362198,0.6187290969899666,0.5012040133779264,4.392486134851002,0.0,0.6241379310344828,0.1224656902318072,1138,0.9153318077803204,0.9193548387096774,,
20.0,33,150,150,0.43333333333333335,0.46,1.3615259960409427,9.700872721791715,739.5986415426418,0.44197086266164676,0.42451685938384415,157.09119657714103,165.54531896385902,184.64561671719224,192.73589736222374,0.5569334836527621,-0.1139816547347868,0.6220735785953178,0.5030434782608696,4.078067787629703,0.0,0.6236933797909407,0.12202113898826517,1128,0.9221967963386728,0.9080459770114943,,
20.0,34,150,150,0.4266666666666667,0.42,0.6807629980204714,5.820523633075029,519.0110265629693,0.41014168530947054,0.3822954719225215,154.60131880684128,157.41057054711752,173.43010775211457,175.1942280224289,0.5588235294117647,-0.11765277969728148,0.6120401337792643,0.5026086956521739,3.3518090834470557,0.0,0.6124567474048442,0.11078450660216865,1189,0.9311926605504587,0.9287356321839081,,
20.0,35,150,150,0.4266666666666667,0.4266666666666667,1.2027903931371307,6.529433562744424,577.6730864447712,0.34346624555862615,0.4026845637583893,166.45897638350738,170.52208700336,177.79927336917177,181.24129900816894,0.5588235294117647,-0.11766994266994264,0.6220735785953178,0.5007357859531772,3.9102996031359503,0.0,0.6236933797909407,0.12202113898826517,1157,0.9197247706422018,0.9053117782909931,,
20.0,36,150,150,0.4266666666666667,0.41333333333333333,0.8429258819828949,6.406236703070002,618.3852619779959,0.4194630872483222,0.37285607755406414,160.07769197505428,162.53543326873717,172.68576616097369,174.60005872182057,0.5564334085778782,-0.11286823482952153,0.5953177257525084,0.5014046822742475,3.14992482413048,0.01,0.6027874564459931,0.10111521564331749,1156,0.9130434782608695,0.9172413793103448,,
20.0,37,150,150,0.44,0.44666666666666666,1.701907495051178,5.820523633075029,512.9671046463952,0.40025875313333875,0.39286298903257494,159.56593789154607,165.0741368196447,170.31129994835555,174.11844704894946,0.5576923076923077,-0.11555734736060728,0.6387959866220736,0.5045819397993311,4.958169698478048,0.0,0.6480836236933798,0.1464113828907042,1179,0.9151376146788991,0.9287356321839081,,
20.0,38,150,150,0.4533333333333333,0.46,0.3403814990102357,9.700872721791715,675.1814838268233,0.5224704782941126,0.43326820151219103,149.57502033972122,155.40854088561457,177.28245136240275,188.2678265581419,0.5560588901472253,-0.11220907487574142,0.6086956521739131,0.5031103678929766,3.260665569794163,0.0,0.6089965397923875,0.10732429898971196,1197,0.9220183486238532,0.9080459770114943,,
20.0,39,150,150,0.44,0.42,0.850953747525589,7.113973329313925,524.2964305974521,0.43664591250909685,0.3479990057171265,159.56593789154607,162.53543326873717,178.80347896568009,186.2317052738423,0.56045197740113,-0.12093973442288052,0.6421404682274248,0.497056856187291,4.682859623245237,0.0,0.6515679442508711,0.14989570344819547,1150,0.9151376146788991,0.9168591224018475,,
40.0,0,150,150,0.4066666666666667,0.42,1.3615259960409427,7.7606981774333725,474.0705103014417,0.38812970000808605,0.4194630872483222,159.56593789154607,168.04110908524103,167.8848180059307,172.63641018608166,0.5633484162895928,-0.12670259977580195,0.6354515050167224,0.5005685618729097,4.328579170454414,0.0,0.6401384083044983,0.13846616750182272,1155,0.9357798165137615,0.9333333333333333,,
40.0,1,150,150,0.44,0.43333333333333335,1.701907495051178,6.467248481194477,509.7319757264223,0.509569972657221,0.39286298903257494,154.60131880684128,163.03444812791616,167.8848180059307,172.52571776860492,0.5571913929784824,-0.11438421522455122,0.5986622073578596,0.4991638795986622,3.370543528428063,0.0,0.5951557093425606,0.09348346853988498,1166,0.8944954128440367,0.9055299539170507,,
40.0,2,150,150,0.43333333333333335,0.44666666666666666,1.0115110583794737,6.050334664010555,540.2460888782448,0.4314477468839885,0.34375511540350306,160.07769197505428,165.0741368196447,188.4950233508277,191.69816290554417,0.5576923076923077,-0.11542029942502915,0.6321070234113713,0.5029096989966555,4.341135943992098,0.0,0.6366782006920415,0.13500595988936592,1142,0.9128440366972477,0.9080459770114943,,
40.0,3,150,150,0.38666666666666666,0.3933333333333333,0.8591359950979506,5.876490206469982,417.91034026874934,0.4161073825503356,0.4563758389261745,141.19509087771337,146.9624057466072,157.09479177387817,164.90035214524687,0.5520361990950227,-0.10488679438582124,0.5852842809364549,0.5040802675585284,2.896969616856597,0.0,0.5862068965517241,0.0845346557490485,1167,0.897025171624714,0.9103448275862069,,
40.0,4,150,150,0.41333333333333333,0.4066666666666667,1.3615259960409427,5.38937373432873,537.1484277370577,0.4152684563758389,0.3977131493910017,152.09602339473827,162.53543326873717,178.98155223562566,183.000525998574,0.5594563986409966,-0.11902905049717284,0.6287625418060201,0.5004347826086957,5.07669635607027,0.0,0.6288659793814433,0.1271937385787677,1183,0.9176201372997712,0.9151376146788991,,
40.0,5,150,150,0.37333333333333335,0.36666666666666664,1.2027903931371307,6.529433562744424,419.5726425632812,0.3444012716354645,0.43326820151219103,143.79442240232413,153.4357382249974,158.53622308845007,165.9464176558124,0.549263873159683,-0.0986179252845923,0.5919732441471572,0.4937792642140468,3.2230630946445724,0.0,0.596551724137931,0.09487948333525542,1172,0.9059633027522935,0.9055299539170507,,
40.0,6,150,150,0.4,0.41333333333333333,1.374617592156721,6.529433562744424,601.9555656268631,0.4517294785751162,0.4575960951799878,148.9422804014327,154.2265143551066,169.01451034039638,169.72552972176072,0.5578231292517006,-0.11585281184910912,0.6020066889632107,0.504247491638796,3.172190143361124,0.0,0.5986159169550173,0.09694367615234167,1174,0.9105504587155964,0.9080459770114943,,
40.0,7,150,150,0.38666666666666666,0.38666666666666666,0.6807629980204714,6.467248481194478,537.0188061015446,0.5563405157188274,0.4295302013422819,141.91472468940077,143.08950917716072,161.41766960268797,161.62174464093,0.549263873159683,-0.0988039661677527,0.5953177257525084,0.49732441471571903,3.514977609748668,0.0,0.6013986013986014,0.09972636059592577,1183,0.926605504587156,0.9036697247706422,,
40.0,8,150,150,0.38,0.4066666666666667,1.0115110583794737,4.270824468713334,475.9630277807509,0.30975735673722254,0.4314477468839885,145.16075164081167,150.24388999473422,157.945155102566,162.03422029404044,0.5434047350620068,-0.08741899054847353,0.6086956521739131,0.5056856187290969,3.6930467434357346,0.0,0.6075085324232082,0.10583629162053265,1122,0.9084668192219679,0.9053117782909931,,
40.0,9,150,150,0.4,0.3933333333333333,1.5317167455460603,6.467248481194477,472.431804857341,0.5291688177594218,0.4388229220443986,147.0380104336553,154.82381061293734,162.44445750247417,171.06380220685003,0.5672316384180791,-0.1344763130477416,0.5953177257525084,0.49612040133779267,3.677887303135965,0.0,0.6006944444444444,0.09902220364176884,1134,0.9151376146788991,0.9172413793103448,,
40.0,10,150,150,0.41333333333333333,0.4266666666666667,1.5317167455460603,9.700872721791717,660.6223460378599,0.46652479947618275,0.4174169258471108,157.09119657714103,165.0741368196447,162.44445750247417,169.55188814650842,0.5510204081632653,-0.10204081632653061,0.5719063545150501,0.5005685618729097,2.5717656379764224,0.0,0.5758620689655173,0.0741898281628417,1175,0.8899082568807339,0.9011494252873563,,
40.0,11,150,150,0.36666666666666664,0.35333333333333333,1.1913352465358247,9.700872721791715,685.5778408326701,0.4445219210319881,0.4768632991875662,144.48468484687982,151.5930888346901,152.28245136240275,160.41485901874057,0.5565610859728507,-0.11321334234289583,0.6086956521739131,0.49498327759197325,3.6977179826982334,0.0,0.6103448275862069,0.10867258678353131,1190,0.9107551487414187,0.9267734553775744,,
40.0,12,150,150,0.37333333333333335,0.36,0.6807629980204714,6.467248481194477,559.9028179353076,0.4487749656343495,0.44742729306487694,159.56593789154607,162.53543326873717,174.57502033972122,177.98381459487763,0.5612244897959183,-0.12256586483390584,0.6053511705685619,0.49946488294314384,3.7687778691822498,0.0,0.6089965397923875,0.10732429898971196,1189,0.9107551487414187,0.908256880733945,,
40.0,13,150,150,0.41333333333333333,0.4066666666666667,1.5172665875692106,9.609355054605,671.984282483965,0.4051399574398429,0.28237027336716325,155.16640472300855,163.03444812791616,168.67861326078048,178.30922199481938,0.5565610859728507,-0.11358387570858697,0.6354515050167224,0.5060535117056856,4.364591020946931,0.0,0.6388888888888888,0.13721664808621326,1151,0.9174311926605505,0.9076212471131639,,
40.0,14,150,150,0.37333333333333335,0.35333333333333333,0.6807629980204714,5.820523633075029,552.5357829538169,0.42591636551368095,0.43326820151219103,147.0380104336553,155.40854088561457,167.97828071098075,170.5538381682789,0.5510204081632653,-0.10209181784524259,0.6321070234113713,0.5022073578595317,4.542598261499693,0.0,0.6232876712328768,0.12161543043020118,1174,0.9172413793103448,0.8986175115207373,,
40.0,15,150,150,0.36666666666666664,0.36666666666666664,1.6858517639657897,12.81247340614,698.9389726635311,0.5033557046979866,0.45302013422818793,150.1948495130216,157.96634885177247,150.1948495130216,157.96634885177247,0.5542986425339367,-0.10864835811727362,0.6387959866220736,0.5023411371237457,5.076816244875841,0.0,0.6363636363636364,0.13469139556096077,1166,0.8944954128440367,0.9103448275862069,,
40.0,16,150,150,0.36,0.37333333333333335,1.7182719901959012,5.596657339495222,462.545131676843,0.30201342281879195,0.43712469092193573,154.0245525566616,151.5930888346901,158.53622308845007,159.7860758581524,0.5481313703284258,-0.09637664056808057,0.5886287625418061,0.49993311036789295,2.876846600490651,0.0,0.5972222222222222,0.09554998141954663,1212,0.9153318077803204,0.8993135011441648,,
40.0,17,150,150,0.38666666666666666,0.38666666666666666,1.1913352465358247,6.467248481194478,550.2859912016993,0.42257022122793936,0.3479990057171265,154.60131880684128,162.53543326873717,162.44445750247417,169.30710901755947,0.5617214043035108,-0.12368637110016421,0.6220735785953178,0.4991304347826087,4.289619058194938,0.0,0.6185567010309279,0.11688446022825227,1158,0.9174311926605505,0.9078341013824884,,
40.0,18,150,150,0.41333333333333333,0.42,1.890099189215491,5.045471389393419,438.0197494596042,0.3977131493910017,0.42257022122793936,156.54186384303426,160.5082198542304,158.53622308845007,167.73589736222374,0.5498866213151927,-0.09988776655443318,0.5852842809364549,0.4985284280936455,2.979556149772362,0.0,0.5929824561403508,0.09131021533767525,1166,0.908256880733945,0.9103448275862069,,
40.0,19,150,150,0.41333333333333333,0.42,1.2027903931371307,5.34226382406362,456.5555328448136,0.33557046979865773,0.3153553812565699,164.00196982869676,169.68020009887385,175.22114971930438,179.8690323475339,0.5487528344671202,-0.0983188996434031,0.6153846153846154,0.5040468227424749,3.579553170531492,0.0,0.6172413793103448,0.11556913850766926,1157,0.8990825688073395,0.9055299539170507,,
40.0,20,150,150,0.37333333333333335,0.36,1.3486814111726317,7.473942820248334,474.44226985233354,0.45875456630702577,0.2818791946308725,147.68576616097369,146.9624057466072,157.945155102566,160.92302776299005,0.5627118644067797,-0.12554013055070332,0.6020066889632107,0.49859531772575255,3.4235457541415726,0.01,0.5951557093425606,0.09348346853988498,1197,0.9084668192219679,0.9128440366972477,,
40.0,21,150,150,0.42,0.4,1.5172665875692106,5.694432624951111,415.04435642215265,0.5097272958966953,0.33976510067114096,147.68576616097369,157.96634885177247,159.82703341236504,160.1785579537064,0.5537938844847112,-0.10761049824734228,0.5852842809364549,0.49993311036789295,2.968066181378004,0.0,0.5896551724137931,0.08798293161111748,1192,0.903448275862069,0.903448275862069,,
40.0,22,150,150,0.41333333333333333,0.3933333333333333,0.6743407055863159,5.124989362456001,444.7166744575474,0.49077181208053694,0.3695522895251041,150.1948495130216,159.44255607284288,165.0616896055193,174.24103185095555,0.5430839002267573,-0.08648204510999737,0.6120401337792643,0.4993311036789298,3.8404714266897972,0.0,0.6137931034482759,0.11212086264560028,1157,0.8942528735632184,0.8944954128440367,,
40.0,23,150,150,0.36666666666666664,0.36,1.1913352465358247,6.467248481194478,554.4000321439091,0.4646360351058338,0.40529939858798925,147.0380104336553,152.2204150522831,165.22185028368176,166.69816290554417,0.5526613816534541,-0.10533552226554493,0.6053511705685619,0.5041471571906355,3.3434624035239584,0.0,0.6068965517241379,0.10522431092146234,1160,0.9128440366972477,0.9174311926605505,,
40.0,24,150,150,0.41333333333333333,0.4066666666666667,1.1800962347760529,6.406236703070001,626.7004092409838,0.3901006711409396,0.42591636551368095,150.1948495130216,152.8344923793889,163.4950233508277,164.86643408790138,0.5475113122171946,-0.09504504504504499,0.5886287625418061,0.49478260869565216,3.54643570742321,0.0,0.5923344947735192,0.0906622539708436,1148,0.9218390804597701,0.9126436781609195,,
40.0,25,150,150,0.38,0.38,2.0619263882350816,7.617672489868494,658.0662080570575,0.5159395973154363,0.3901006711409396,154.0245525566616,157.96634885177247,156.94004183182267,160.1785579537064,0.5525423728813559,-0.10508474576271187,0.6153846153846154,0.5005016722408027,4.13411945966641,0.0,0.6206896551724138,0.11901741436973823,1160,0.9128440366972477,0.9122401847575058,,
40.0,26,150,150,0.38666666666666666,0.38,1.2027903931371307,6.529433562744424,466.57356774353326,0.41014168530947054,0.3274844343818226,156.54186384303426,167.5974070931495,169.74317467664144,180.7529638099266,0.5628539071347678,-0.12571358946241099,0.6187290969899666,0.4993311036789298,4.36671900282463,0.0,0.6167247386759582,0.11505249787328264,1201,0.9288990825688074,0.9216589861751152,,
40.0,27,150,150,0.42,0.42,0.6743407055863159,7.687484043684002,541.5400933769168,0.5279096415125225,0.40778183671735624,155.16640472300855,157.41057054711752,177.01243593463283,177.98381459487763,0.5486425339366516,-0.09728647202973938,0.6153846153846154,0.5019732441471572,4.014908834289397,0.0,0.6241379310344828,0.1224656902318072,1181,0.9038901601830663,0.9151376146788991,,
40.0,28,150,150,0.43333333333333335,0.4266666666666667,1.0211444970307069,5.173798784955582,544.2103713936237,0.45541706615532124,0.29464724177443113,162.02581549140223,163.03444812791616,172.0380104336553,172.63641018608166,0.5704545454545454,-0.14091498406500017,0.6086956521739131,0.49903010033444817,3.4031987874628866,0.0,0.6223776223776224,0.12070538157494681,1181,0.9197247706422018,0.9105504587155964,,
40.0,29,150,150,0.4,0.41333333333333333,1.3615259960409427,6.005302161109158,421.1619124849463,0.4768632991875662,0.36607687614399026,141.91472468940077,152.2204150522831,152.12555947473413,164.24449343525072,0.5505107832009081,-0.10102156640181614,0.6053511705685619,0.5012709030100334,3.5911169619959584,0.0,0.6089965397923875,0.10732429898971196,1172,0.9243119266055045,0.9147465437788018,,
40.0,30,150,150,0.36666666666666664,0.37333333333333335,1.0211444970307069,6.467248481194477,562.5190847958925,0.38528461347253296,0.28942953020134227,154.60131880684128,157.96634885177247,173.43010775211457,176.1263890318375,0.5723981900452488,-0.14480223993284289,0.6187290969899666,0.5002006688963211,4.230204905179014,0.0,0.6202090592334495,0.1185368184307739,1158,0.9220183486238532,0.9172413793103448,,
40.0,31,150,150,0.38666666666666666,0.38,1.7182719901959012,6.529433562744424,637.158990012432,0.45541706615532124,0.45653191821445294,164.00196982869676,172.98851335480083,166.03597366903256,172.98851335480083,0.5549263873159683,-0.10985419808949246,0.6053511705685619,0.5034113712374583,3.359965112134212,0.0,0.6055363321799307,0.10386409137725516,1158,0.9128440366972477,0.8983833718244804,,
40.0,32,150,150,0.4066666666666667,0.4066666666666667,1.5172665875692106,9.609355054605,697.0887344690136,0.43664591250909685,0.4278523489932886,157.62944506730395,159.98100974054427,161.1022266881822,164.6556523008179,0.5566893424036281,-0.11355188910302483,0.6086956521739131,0.49809364548494983,4.098165206843129,0.0,0.6145833333333334,0.11291109253065779,1168,0.8993135011441648,0.9055299539170507,,
40.0,33,150,150,0.4,0.4,0.8429258819828949,5.765613032763,561.732565170302,0.4123878062585914,0.356032083810771,157.62944506730395,163.03444812791616,174.3480037073208,176.1263890318375,0.5578231292517006,-0.11585281184910912,0.6187290969899666,0.5004682274247492,4.159915671362962,0.0,0.6275862068965518,0.12591396609387617,1157,0.926605504587156,0.9195402298850575,,
40.0,34,150,150,0.4,0.42,1.5317167455460603,5.748665316617313,480.06702568013395,0.37751677852348997,0.33147814699623507,152.09602339473827,163.03444812791616,158.40040982357846,166.32913625533388,0.5532879818594104,-0.10659872375653655,0.6220735785953178,0.5031772575250836,3.774777834269135,0.0,0.6332179930795848,0.13154575227690923,1157,0.9011494252873563,0.923963133640553,,
40.0,35,150,150,0.42,0.38666666666666666,1.0211444970307069,6.467248481194478,603.2350012140887,0.47149774870444316,0.32266391326794014,149.57502033972122,152.8344923793889,170.71421637884703,175.35260748871485,0.5532879818594104,-0.10662717512032586,0.5919732441471572,0.5069565217391305,3.0514298926877355,0.0,0.5847750865051903,0.0831028457025147,1163,0.8922018348623854,0.9105504587155964,,
40.0,36,150,150,0.3333333333333333,0.3466666666666667,0.17182719901959012,6.529433562744424,590.932969192451,0.3624161073825503,0.3568091071276867,141.19509087771337,153.4357382249974,163.57837193861525,173.29621960438544,0.565266742338252,-0.13053494124922704,0.6187290969899666,0.49946488294314384,4.40279111835546,0.0,0.615916955017301,0.11424471421462545,1184,0.9197247706422018,0.9101382488479263,,
40.0,37,150,150,0.36666666666666664,0.36,1.336076912002794,4.904009574737529,452.81335829841663,0.42052501911477363,0.3440659247302693,145.82305912374238,157.41057054711752,152.25359429305576,158.70036526870632,0.5531674208144797,-0.10634758339337157,0.6020066889632107,0.5016053511705685,3.7560704381576606,0.0,0.603448275862069,0.10177603505939337,1159,0.908256880733945,0.9260969976905312,,
40.0,38,150,150,0.44666666666666666,0.4266666666666667,1.3615259960409427,5.543355841023838,515.4458446593876,0.4145282273983419,0.4314477468839885,164.47109402433398,170.10552217897595,178.98155223562566,180.0539695045067,0.5583238958097395,-0.11664779161947902,0.6120401337792643,0.5044147157190635,3.3030456022839423,0.0,0.6132404181184669,0.11156817731579127,1154,0.9107551487414187,0.9030023094688222,,
40.0,39,150,150,0.38,0.38666666666666666,0.850953747525589,6.467248481194478,599.6006042447783,0.4646360351058338,0.45875456630702577,147.0380104336553,153.4357382249974,159.64561671719224,165.46011840153307,0.546485260770975,-0.09297614150555293,0.5886287625418061,0.5034448160535117,3.2198010792007206,0.0,0.5833333333333334,0.08166109253065779,1171,0.9059633027522935,0.9013761467889908,,
80.0,0,150,150,0.28,0.30666666666666664,1.3615259960409427,4.527073936836134,480.74230986478443,0.43574075929079437,0.5491153142159854,117.97828071098075,120.5538381682789,139.4081076982054,141.32913625533388,0.5683615819209039,-0.13681605697934413,0.6354515050167224,0.5010367892976588,4.731331988723882,0.0,0.6438356164383562,0.1421633756356806,1219,0.9016018306636155,0.89749430523918,,
80.0,1,150,150,0.2733333333333333,0.2866666666666667,1.654632286855312,4.191735126700124,305.0084062206302,0.4170661553211889,0.3756385855955124,120.86562100691918,123.3505105844722,123.9422804014327,127.8344923793889,0.5486425339366516,-0.09735387576512643,0.6287625418060201,0.49846153846153846,5.093640236714163,0.0,0.6357388316151202,0.13406659081244465,1166,0.9130434782608695,0.9195402298850575,,
80.0,2,150,150,0.26,0.2733333333333333,3.0345331751384212,4.270824468713334,302.81518153702046,0.6514015001973944,0.4395500519897911,118.96142066649395,130.62029264529752,118.96142066649395,130.62029264529752,0.5583238958097395,-0.11669935214768609,0.5953177257525084,0.5037792642140468,3.2672627063173976,0.0,0.6041666666666666,0.10249442586399105,1162,0.906392694063927,0.8993135011441648,,
80.0,3,150,150,0.32666666666666666,0.3333333333333333,1.701907495051178,6.467248481194478,444.22956109224873,0.4575960951799878,0.44914816726897266,115.22185028368176,121.39505114227887,121.04792892812276,122.46120617324647,0.5304740406320542,-0.06099673868732169,0.5518394648829431,0.4994983277591973,1.7380492188234111,0.07,0.5674740484429066,0.06580180764023102,1185,0.8810068649885584,0.8881278538812786,,
80.0,4,150,150,0.3,0.34,2.552861242576767,6.467248481194478,561.3580990203413,0.3922252244399896,0.5166019074531968,144.48468484687982,145.70142833725401,144.48468484687982,145.70142833725401,0.562358276643991,-0.12480909161031581,0.5819397993311036,0.5045819397993311,2.670047514613285,0.0,0.5958904109589042,0.09421817015622858,1210,0.9105504587155964,0.9107551487414187,,
80.0,5,150,150,0.31333333333333335,0.31333333333333335,1.8200955155408431,6.287602690050186,481.03335577488224,0.4550887193159879,0.3624161073825503,128.72937087948418,143.08950917716072,129.76543488305828,144.73001208393907,0.5304740406320542,-0.0609697062345537,0.6020066889632107,0.5015384615384616,3.936965121819053,0.0,0.6041666666666666,0.10249442586399105,1156,0.8807339449541285,0.9057471264367816,,
80.0,6,150,150,0.35333333333333333,0.3466666666666667,1.4015708782774408,4.755329765584175,434.5100187752408,0.4194630872483222,0.35855474855199043,137.03086132232596,141.63380965825343,141.32913625533388,146.06380220685003,0.5453514739229025,-0.09077165354330723,0.6020066889632107,0.5046153846153846,3.456016359879479,0.0,0.5945017182130584,0.09282947741038283,1165,0.9059633027522935,0.9172413793103448,,
80.0,7,150,150,0.3,0.32666666666666666,1.7182719901959012,5.441194635620354,462.18493507933573,0.3970129501843274,0.3970129501843274,130.62029264529752,132.4635009685677,131.54186384303426,133.51060109029288,0.5664018161180476,-0.13280947024893167,0.6254180602006689,0.5049832775919733,4.059757992991381,0.0,0.6388888888888888,0.13721664808621326,1171,0.9016018306636155,0.9145496535796767,,
80.0,8,150,150,0.3333333333333333,0.32,1.654632286855312,9.431404035075278,545.0664451928855,0.31790886612504415,0.3973860826563052,136.43312990566932,143.79442240232413,147.85186708621984,153.5327513180141,0.5683615819209039,-0.13693219475379947,0.6555183946488294,0.49946488294314384,5.328793070868822,0.0,0.6539792387543253,0.1523069979516497,1160,0.91324200913242,0.9288990825688074,,
80.0,9,150,150,0.2733333333333333,0.29333333333333333,1.5614588182751101,3.9556956729636124,408.4604036643831,0.3309736140479912,0.4275075848119886,137.81290063526427,141.63380965825343,138.5231886232695,142.5974070931495,0.5566893424036281,-0.1134488188976379,0.6187290969899666,0.5022408026755852,4.445153820968858,0.0,0.6232876712328768,0.12161543043020118,1192,0.9221967963386728,0.8944954128440367,,
80.0,10,150,150,0.26,0.26,1.0511781587080806,4.6602231702724914,367.53876823349395,0.5625740228977497,0.4679081198601002,126.1263890318375,136.2317052738423,134.1494394976424,141.69816290554417,0.5437003405221339,-0.08742309748822676,0.6287625418060201,0.4982943143812709,4.1915701267445185,0.0,0.6323024054982818,0.13063016469560618,1185,0.9128440366972477,0.9128440366972477,,
80.0,11,150,150,0.3,0.3,3.7088738807247377,6.406236703070001,353.7014876980675,0.4503708936771459,0.4161073825503356,140.0616896055193,141.19509087771337,144.7278991613793,146.33000722368922,0.5537938844847112,-0.10758776896942246,0.6187290969899666,0.5033110367892977,4.375299703648728,0.0,0.6275862068965518,0.12591396609387617,1150,0.9130434782608695,0.9122401847575058,,
80.0,12,150,150,0.28,0.3,1.7182719901959012,5.1302692278706195,448.6457607649814,0.47459252157238735,0.4688792865679875,127.93036287791733,139.70930754646412,146.33000722368922,162.49516919020147,0.5574516496018203,-0.1149740095677927,0.5852842809364549,0.49973244147157186,3.290101390493871,0.01,0.5862068965517241,0.0845346557490485,1182,0.8967889908256881,0.9285714285714286,,
